LocationID,BRDYEAR,survey_count_site_yr,Watershed,EventGUID,Survey_MONTH,Weather,Wind,AirTemp,WaterTemp,WaterVis,AvgD,MaxD,HabType,ground_sub,ground_emerg,ground_open_water,DominantSub,DominantEmerg,OtherVeg,CompleteSurvey,DrySurvey,GageHeight,Validation,SurveyMethodID,WaterSalinity,SalinityMethodID,WaterFlowID,Stranded,UTMNY_EggObs,UTMEX_EggObs,HorizontalError_m,Lat_EggObs,Long_EggObs,NumberofEggMasses,RangeofEggMasses,...64,...65,...66,...67,Date,beginningWY,dayOfWY,CoastalSite,obsv_total,yearly_rain,yearly_rain_lag,interpolated_emerg,interpolated_openwater,interpolated_sub,interpolated_canopy,water_flow,water_regime,ground_percent_cover_validation,interpolated_percent_cover_validation,mean_percent_sub,mean_percent_emerg,mean_percent_water,WaterVis_continuous
MC01,2012,2,Milagra Creek,{296AE6E9-CEEB-4B63-97F4-15527C992EAB},2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,19,NA,NA,NA,NA,NA,2012-02-01,2011-10-01,123,FALSE,1,71.14540000000001,73.86319999999999,34.44444444444444,59.72222222222222,5.833333333333333,0,lentic,seasonal,FALSE,TRUE,5.833333333333333,34.44444444444444,59.72222222222222,NA
MC01,2012,2,Milagra Creek,{5AE4C47D-FFE3-4422-87B1-10F417AE25E1},2,Partial Cloud,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,2012-02-28,2011-10-01,150,FALSE,3,71.14540000000001,73.86319999999999,34.44444444444444,59.72222222222222,5.833333333333333,0,lentic,seasonal,FALSE,TRUE,5.833333333333333,34.44444444444444,59.72222222222222,NA
MC01,2013,6,Milagra Creek,{ACC5D966-6999-4D02-9E50-E8EB27B54092},3,Partial Cloud,1,15.3,15,1,0.45,0.6,Pond,5,60,35,Polygorum,Tule,NA,NA,FALSE,NA,TRUE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,2013-03-23,2012-10-01,173,FALSE,2,66.3702,108.331,32.22222222222222,61.111111111111114,6.666666666666666,0,lentic,seasonal,TRUE,TRUE,5.833333333333333,46.111111111111114,48.05555555555556,0.55
MC01,2013,6,Milagra Creek,{6C79C94F-7708-4D32-9548-0EC2BFBCAACA},3,Partial Cloud,0,13.7,11,1,0.65,0.8,Pond,NA,NA,NA,Polygonum,"Tule, Typha",NA,NA,FALSE,NA,TRUE,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,2013-03-05,2012-10-01,155,FALSE,3,66.3702,108.331,32.22222222222222,61.111111111111114,6.666666666666666,0,lentic,seasonal,FALSE,TRUE,6.666666666666666,32.22222222222222,61.111111111111114,0.45
MC01,2013,6,Milagra Creek,{B04691E7-872B-4E4F-8745-97D137CD86C4},2,Clear,0,23.6,13,1,0.85,0.76,Pond,NA,NA,NA,Eliochacris,"Tule, Typha",NA,NA,FALSE,NA,FALSE,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,2013-02-14,2012-10-01,136,FALSE,2,66.3702,108.331,32.22222222222222,61.111111111111114,6.666666666666666,0,lentic,seasonal,FALSE,TRUE,6.666666666666666,32.22222222222222,61.111111111111114,0.69
MC01,2013,6,Milagra Creek,{42B92DF2-E8C1-4D51-9F0C-B366A067FC3A},1,Clear,1,9.8,NA,0,0.85,1.12,Pond,NA,NA,NA,"Smartweed, Buttercup","Typha, Tule",NA,TRUE,FALSE,NA,TRUE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,2013-01-03,2012-10-01,94,FALSE,1,66.3702,108.331,32.22222222222222,61.111111111111114,6.666666666666666,0,lentic,seasonal,FALSE,TRUE,6.666666666666666,32.22222222222222,61.111111111111114,0.25
MC01,2013,6,Milagra Creek,{C7C5B068-603A-4832-A0D7-78DF7A66EE45},1,Mostly Cloudy,0,16.1,10,0,1.16,0.9,Pond,30,60,10,eliochaeris,Polygonum,NA,NA,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,2013-01-22,2012-10-01,113,FALSE,1,66.3702,108.331,32.22222222222222,61.111111111111114,6.666666666666666,0,lentic,seasonal,TRUE,TRUE,18.333333333333332,46.111111111111114,35.55555555555556,0.2
MC01,2013,6,Milagra Creek,{20815959-6274-471C-8277-B49B6ADE5ACF},12,Clear,1,NA,NA,1,NA,0.73,Pond,10,50,40,"Polyganum, Buttercup",Typha,NA,NA,FALSE,2.4,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,2012-12-10,2012-10-01,70,FALSE,1,66.3702,108.331,32.22222222222222,61.111111111111114,6.666666666666666,0,lentic,seasonal,TRUE,TRUE,8.333333333333332,41.111111111111114,50.55555555555556,0.31
MC01,2014,4,Milagra Creek,{45C62DEE-46BB-4625-B81C-46623DE77051},2,Overcast,0,NA,NA,0,NA,0.02,Pond,0,NA,100,NA,NA,NA,NA,FALSE,0.08,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,2014-02-12,2013-10-01,134,FALSE,1,58.2422,129.3114,30,62.5,7.5,0,lentic,seasonal,FALSE,TRUE,7.5,30,62.5,0.08
MC01,2014,4,Milagra Creek,{DA3A2E35-2A16-42E4-B81F-BDDD98AA798B},2,Partial Cloud,1,NA,NA,1,NA,0.05,Pond,0,0,100,NA,NA,NA,NA,FALSE,0.16,FALSE,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,21,NA,NA,NA,NA,NA,2014-02-25,2013-10-01,147,FALSE,1,58.2422,129.3114,30,62.5,7.5,0,lentic,seasonal,TRUE,TRUE,3.75,15,81.25,0.8
MC01,2014,4,Milagra Creek,{E07081D9-CEEA-4256-8F14-B2E0415D101B},3,Partial Cloud,1,15.4,27,0,NA,0.08,Pond,10,80,20,NA,Typha sp.,NA,NA,FALSE,0.25,TRUE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,2014-03-14,2013-10-01,164,FALSE,3,58.2422,129.3114,30,62.5,7.5,0,lentic,seasonal,FALSE,TRUE,7.5,30,62.5,0.1
MC01,2014,4,Milagra Creek,{24989767-37C3-41D0-BC98-3A32721C962D},4,Partial Cloud,0,24,24,NA,NA,0.5,Pond,100,60,40,typha sp,typha sp.,NA,TRUE,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,2014-04-08,2013-10-01,189,FALSE,3,58.2422,129.3114,30,62.5,7.5,0,lentic,seasonal,FALSE,TRUE,7.5,30,62.5,NA
MC01,2015,6,Milagra Creek,{B3AED788-4410-4FD3-8EB1-9E409604D0A3},12,Overcast,1,17.9,16,0,0.15,0.24,Pond,NA,NA,NA,"unknown, could be a geranium sp.","Juncus, Smartweed",NA,NA,FALSE,0.74,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,73,NA,NA,NA,NA,NA,2014-12-09,2014-10-01,69,FALSE,2,70.2818,71.14540000000001,27.77777777777778,63.888888888888886,8.333333333333334,0,lentic,seasonal,FALSE,TRUE,8.333333333333334,27.77777777777778,63.888888888888886,0.24
MC01,2015,6,Milagra Creek,{2F8AA5D8-D36E-4CA3-B6D6-239897A83FD5},1,Clear,0,18,12,1,0.63,0.72,Pond,NA,NA,NA,"Eleocharis, Polygonum","Schoenoplectus sp., Typha sp.",Buttercup,TRUE,FALSE,2.36,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,2015-01-20,2014-10-01,111,FALSE,3,70.2818,71.14540000000001,27.77777777777778,63.888888888888886,8.333333333333334,0,lentic,seasonal,FALSE,TRUE,8.333333333333334,27.77777777777778,63.888888888888886,0.3
MC01,2015,6,Milagra Creek,{65451985-1863-4D9F-9DDD-4EA394E930DB},3,Clear,0,21,20,NA,NA,0.47,Pond,NA,NA,NA,"Eleocharis, Polygonum","Shoenoplectus sp., Typha sp.",NA,TRUE,FALSE,1.54,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,2015-03-04,2014-10-01,154,FALSE,3,70.2818,71.14540000000001,27.77777777777778,63.888888888888886,8.333333333333334,0,lentic,seasonal,FALSE,TRUE,8.333333333333334,27.77777777777778,63.888888888888886,NA
MC01,2015,6,Milagra Creek,{1BA4B979-DF8C-4DB2-B3C4-292EB8D099B3},2,Partial Cloud,1,20.4,15,1,NA,0.63,Pond,NA,NA,NA,"Polygonum, Eleocharis, Ranunculus","Schoenoplectus sp., Typha sp.",NA,TRUE,FALSE,2.08,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,2015-02-11,2014-10-01,133,FALSE,3,70.2818,71.14540000000001,27.77777777777778,63.888888888888886,8.333333333333334,0,lentic,seasonal,FALSE,TRUE,8.333333333333334,27.77777777777778,63.888888888888886,0.3
MC01,2015,6,Milagra Creek,{0523D7A7-EF1F-42F1-B114-0ACA7C9151B4},12,Clear,1,11.1,9,1,NA,1.15,Pond,NA,NA,NA,NA,Schoenoplectus sp.,NA,NA,FALSE,3.4,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,18,NA,NA,NA,NA,NA,2014-12-30,2014-10-01,90,FALSE,1,70.2818,71.14540000000001,27.77777777777778,63.888888888888886,8.333333333333334,0,lentic,seasonal,FALSE,TRUE,8.333333333333334,27.77777777777778,63.888888888888886,0.42
MC01,2015,6,Milagra Creek,{FAC7464B-59BC-4610-8C92-3B8BBAEEDF06},3,NA,NA,NA,NA,NA,NA,NA,Pond,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,2015-03-25,2014-10-01,175,FALSE,3,70.2818,71.14540000000001,27.77777777777778,63.888888888888886,8.333333333333334,0,lentic,seasonal,FALSE,TRUE,8.333333333333334,27.77777777777778,63.888888888888886,NA
MC01,2016,6,Milagra Creek,{A5C252AE-AE97-4108-ABEC-D45E1805A4C9},1,Overcast,0,19.3,13,NA,NA,0.54,Pond,NA,NA,NA,NA,Cattail/Tule,NA,NA,FALSE,1.8,TRUE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,61,NA,NA,NA,NA,NA,2016-01-12,2015-10-01,103,FALSE,2,75.6412,66.3702,25.555555555555554,65.27777777777777,9.166666666666668,0,lentic,seasonal,FALSE,TRUE,9.166666666666668,25.555555555555554,65.27777777777777,NA
MC01,2016,6,Milagra Creek,{09ED33AB-E3A1-4853-9C1F-B9EA139465A4},2,Partial Cloud,2,24.5,19,1,NA,0.94,Pond,NA,NA,NA,NA,tule/cattail,NA,TRUE,FALSE,3.1,TRUE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,2016-02-09,2015-10-01,131,FALSE,2,75.6412,66.3702,25.555555555555554,65.27777777777777,9.166666666666668,0,lentic,seasonal,FALSE,TRUE,9.166666666666668,25.555555555555554,65.27777777777777,0.55
MC01,2016,6,Milagra Creek,{AC577B5D-659F-49C2-9DD9-F77F1E8C1B6E},1,Clear,0,18.5,14,1,NA,1.03,Pond,NA,NA,NA,not visible,Tule/cattails,NA,NA,FALSE,3.38,TRUE,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,2016-01-26,2015-10-01,117,FALSE,2,75.6412,66.3702,25.555555555555554,65.27777777777777,9.166666666666668,0,lentic,seasonal,FALSE,TRUE,9.166666666666668,25.555555555555554,65.27777777777777,0.62
MC01,2016,6,Milagra Creek,{3B3C8D56-1E04-4E2A-89C1-F8DF532DCA87},3,Clear,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,TRUE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,2016-03-15,2015-10-01,166,FALSE,1,75.6412,66.3702,25.555555555555554,65.27777777777777,9.166666666666668,0,lentic,seasonal,FALSE,TRUE,9.166666666666668,25.555555555555554,65.27777777777777,NA
MC01,2016,6,Milagra Creek,{55AB5724-2B97-4DCD-8DD4-2F7BE6B16F28},12,Clear,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,TRUE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,2015-12-11,2015-10-01,71,FALSE,1,75.6412,66.3702,25.555555555555554,65.27777777777777,9.166666666666668,0,lentic,seasonal,FALSE,TRUE,9.166666666666668,25.555555555555554,65.27777777777777,NA
MC01,2016,6,Milagra Creek,{FE71150B-03F8-46A7-B924-AA8F08A96D0D},12,Clear,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,TRUE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,2015-12-08,2015-10-01,68,FALSE,1,75.6412,66.3702,25.555555555555554,65.27777777777777,9.166666666666668,0,lentic,seasonal,FALSE,TRUE,9.166666666666668,25.555555555555554,65.27777777777777,NA
MC01,2017,7,Milagra Creek,{09AC0E09-D638-4FE6-AF96-1B1A49B083EF},12,Clear,0,16.6,10,0,NA,0.94,Pond,0,20,80,NA,Typha,NA,NA,FALSE,3.1,TRUE,2,NA,NA,NA,FALSE,4165933.399,546223.4949,NA,37.63937674,-122.4760776,1,NA,NA,NA,NA,NA,2016-12-21,2016-10-01,81,FALSE,2,143.5354,58.2422,23.333333333333336,66.66666666666666,10,0,lentic,seasonal,TRUE,TRUE,5,21.666666666666668,73.33333333333333,0.15
MC01,2017,7,Milagra Creek,{9C9BC64A-FB0E-4FFC-B4A8-BC78EFD606AC},1,Clear,1,11.1,12,1,NA,1.07,Pond,15,20,65,NA,Typha,Polygonum punctatum,NA,FALSE,3.5,TRUE,2,NA,NA,NA,FALSE,4165754.779,546396.0615,NA,37.63775813,-122.474133,12,NA,NA,NA,NA,NA,2017-01-05,2016-10-01,96,FALSE,2,143.5354,58.2422,23.333333333333336,66.66666666666666,10,0,lentic,seasonal,TRUE,TRUE,12.5,21.666666666666668,65.83333333333333,0.35
MC01,2017,7,Milagra Creek,{57301FD4-61A0-4B01-B4EE-8DC047FD1FEF},2,Overcast,1,16.7,13,0,NA,1.26,Pond,0,45,55,NA,"Typha,Schoenoplectus",NA,TRUE,FALSE,4.12,TRUE,2,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,2017-02-15,2016-10-01,137,FALSE,1,143.5354,58.2422,23.333333333333336,66.66666666666666,10,0,lentic,seasonal,TRUE,TRUE,5,34.16666666666667,60.83333333333333,0.16
MC01,2017,7,Milagra Creek,{055E2C5F-CDFA-483A-B594-C918DA28169D},1,Partial Cloud,1,12.4,11,0,NA,1.3,Pond,0,20,80,NA,Typha,NA,NA,FALSE,4.28,TRUE,2,NA,NA,NA,FALSE,4163917.713,544762.8244,NA,37.6212815,-122.4927565,1,NA,NA,NA,NA,NA,2017-01-25,2016-10-01,116,FALSE,2,143.5354,58.2422,23.333333333333336,66.66666666666666,10,0,lentic,seasonal,TRUE,TRUE,5,21.666666666666668,73.33333333333333,0.17
MC01,2017,7,Milagra Creek,{7BC84B8E-2648-4F2A-B3F1-72C5CCB37294},12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,TRUE,2,NA,NA,NA,FALSE,4163928.185,544747.8162,NA,37.62137661,-122.4929259,0,NA,NA,NA,NA,NA,2016-12-06,2016-10-01,66,FALSE,3,143.5354,58.2422,23.333333333333336,66.66666666666666,10,0,lentic,seasonal,FALSE,TRUE,10,23.333333333333336,66.66666666666666,NA
MC01,2017,7,Milagra Creek,{FB323298-619E-44E1-9B69-CDF9B460BDE9},11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,TRUE,2,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,2016-11-22,2016-10-01,52,FALSE,1,143.5354,58.2422,23.333333333333336,66.66666666666666,10,0,lentic,seasonal,FALSE,TRUE,10,23.333333333333336,66.66666666666666,NA
MC01,2017,7,Milagra Creek,{920E7E01-387A-48C9-9B2D-80360A1E8500},11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,TRUE,2,NA,NA,NA,FALSE,4163913.268,544742.8404,NA,37.62124241,-122.4929832,0,NA,NA,NA,NA,NA,2016-11-15,2016-10-01,45,FALSE,2,143.5354,58.2422,23.333333333333336,66.66666666666666,10,0,lentic,seasonal,FALSE,TRUE,10,23.333333333333336,66.66666666666666,NA
MC01,2018,2,Milagra Creek,{C1D160C5-F458-4EA2-878E-776385432B79},1,Clear,1,19.2,16,0,NA,0.37,Pond,5,45,50,NA,Schoenoplectus,Persicaria punctata,NA,FALSE,1.2,TRUE,2,0,1,1,FALSE,4165904,546585,NA,37.6390935,-122.4719821,47,NA,NA,NA,NA,NA,2018-01-17,2017-10-01,108,FALSE,2,62.103,70.2818,21.11111111111111,68.05555555555556,10.833333333333334,0,lentic,seasonal,TRUE,TRUE,7.916666666666667,33.05555555555556,59.02777777777778,0.1
MC01,2018,2,Milagra Creek,{0238F0A0-F0C7-4B1B-A512-A705A51EDD85},2,Clear,1,24.7,15,0,NA,0.4,Pond,25,40,35,NA,Typha,Smartweed/juncus,NA,FALSE,1.3,TRUE,2,0,1,1,FALSE,4165912,546576,NA,37.63916606,-122.4720836,7,NA,NA,NA,NA,NA,2018-02-06,2017-10-01,128,FALSE,1,62.103,70.2818,21.11111111111111,68.05555555555556,10.833333333333334,0,lentic,seasonal,TRUE,TRUE,17.916666666666668,30.555555555555557,51.52777777777778,0.22
MC01,2019,6,Milagra Creek,{1A158F58-D110-4AAB-9CDC-344BF3BC4FA4},2,Overcast,0,14.1,10,0,0.8,1.01,Pond,0,50,50,NA,"Typha,Schoenoplectus",Eleocharis,NA,FALSE,3.3,TRUE,2,NA,NA,1,FALSE,4165913.9,546595.6906,6,37.63918219,-122.4718603,1,NA,NA,NA,NA,NA,2019-02-07,2018-10-01,129,FALSE,2,123.69800000000001,75.6412,18.88888888888889,69.44444444444444,11.666666666666666,0,lentic,seasonal,TRUE,TRUE,5.833333333333333,34.44444444444444,59.72222222222222,0.25
MC01,2019,6,Milagra Creek,{D757E652-4FB8-4603-A5DF-C9311252AFDB},12,Overcast,NA,NA,NA,NA,NA,0,Pond,NA,NA,NA,NA,Schoenoplectus,NA,TRUE,TRUE,0,TRUE,2,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,2018-12-11,2018-10-01,71,FALSE,2,123.69800000000001,75.6412,18.88888888888889,69.44444444444444,11.666666666666666,0,lentic,seasonal,FALSE,TRUE,11.666666666666666,18.88888888888889,69.44444444444444,NA
MC01,2019,6,Milagra Creek,{6DB37F1D-0B6C-48D7-8909-066C5756D49E},1,Overcast,2,NA,NA,NA,NA,0.73,Pond,NA,NA,NA,NA,NA,NA,NA,FALSE,2.4,TRUE,2,NA,NA,NA,FALSE,4184295.556,550543.493,32,37.80464496,-122.4258385,23,NA,NA,NA,NA,NA,2019-01-29,2018-10-01,120,FALSE,1,123.69800000000001,75.6412,18.88888888888889,69.44444444444444,11.666666666666666,0,lentic,seasonal,FALSE,TRUE,11.666666666666666,18.88888888888889,69.44444444444444,NA
MC01,2019,6,Milagra Creek,{622DB14E-C402-4F4D-A802-0754AE3C35CE},3,Rain,0,12.6,13,1,NA,1.01,Pond,NA,NA,NA,NA,NA,NA,TRUE,FALSE,3.3,FALSE,2,NA,NA,NA,FALSE,4165705.318,546370.0609,6,37.63731364,-122.4744309,0,NA,NA,NA,NA,NA,2019-03-22,2018-10-01,172,FALSE,1,123.69800000000001,75.6412,18.88888888888889,69.44444444444444,11.666666666666666,0,lentic,seasonal,FALSE,TRUE,11.666666666666666,18.88888888888889,69.44444444444444,0.3
MC01,2019,6,Milagra Creek,{4D766C16-A7A6-4357-A798-7DFDFF33F66F},3,Clear,1,19,NA,0,NA,1.04,NA,0,5,95,NA,"Typha,Cyperaceae",NA,TRUE,FALSE,3.4,TRUE,2,NA,NA,NA,FALSE,4165507.479,546380.2252,6,37.63552999,-122.4743282,0,NA,NA,NA,NA,NA,2019-03-15,2018-10-01,165,FALSE,1,123.69800000000001,75.6412,18.88888888888889,69.44444444444444,11.666666666666666,0,lentic,seasonal,TRUE,TRUE,5.833333333333333,11.944444444444445,82.22222222222223,0.04
MC01,2019,6,Milagra Creek,{FEF70D16-14CE-4E45-BF11-8FD3FEDF4DE3},12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,0,FALSE,2,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,2018-12-22,2018-10-01,82,FALSE,1,123.69800000000001,75.6412,18.88888888888889,69.44444444444444,11.666666666666666,0,lentic,seasonal,FALSE,TRUE,11.666666666666666,18.88888888888889,69.44444444444444,NA
MC01,2020,7,Milagra Creek,{BA3C6B69-A817-44DA-A7F2-ED27EAD04AA5},12,Clear,0,NA,NA,NA,0,0.05,Pond,NA,NA,NA,NA,NA,NA,TRUE,TRUE,0,TRUE,2,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,2019-12-10,2019-10-01,70,FALSE,1,58.2676,143.5354,16.666666666666664,70.83333333333334,12.5,0,lentic,seasonal,FALSE,TRUE,12.5,16.666666666666664,70.83333333333334,NA
MC01,2020,7,Milagra Creek,{4345F7C3-74DA-4958-B39F-72B113950218},12,Overcast,1,NA,NA,NA,0,0.06,Pond,NA,NA,NA,NA,NA,NA,TRUE,TRUE,0.2,TRUE,2,NA,NA,NA,FALSE,4184287.82,550537.5286,29,37.80457556,-122.4259067,0,NA,NA,NA,NA,NA,2019-12-19,2019-10-01,79,FALSE,1,58.2676,143.5354,16.666666666666664,70.83333333333334,12.5,0,lentic,seasonal,FALSE,TRUE,12.5,16.666666666666664,70.83333333333334,NA
MC01,2020,7,Milagra Creek,{6EACECEF-0BEA-4919-87C8-0234C00C3B90},1,Clear,0,15.9,11,0,0.08,0.15,Pond,5,90,5,NA,"Schoenoplectus,Typha",NA,NA,FALSE,0.32,TRUE,2,NA,NA,1,FALSE,NA,NA,NA,NA,NA,18,NA,NA,NA,NA,NA,2020-01-09,2019-10-01,100,FALSE,2,58.2676,143.5354,16.666666666666664,70.83333333333334,12.5,0,lentic,seasonal,TRUE,TRUE,8.75,53.33333333333333,37.91666666666667,0.15
MC01,2020,7,Milagra Creek,{3BCBE228-A85D-4AB2-B13B-6B9A82F2BABB},1,Overcast,0,15.7,NA,0,0.17,0.35,Pond,10,75,15,NA,"Juncus,Typha,Schoenoplectus",NA,NA,FALSE,0.9,TRUE,2,NA,NA,1,FALSE,4165898.092,546559.2151,3,37.63904156,-122.4722747,36,NA,NA,NA,NA,NA,2020-01-28,2019-10-01,119,FALSE,1,58.2676,143.5354,16.666666666666664,70.83333333333334,12.5,0,lentic,seasonal,TRUE,TRUE,11.25,45.83333333333333,42.91666666666667,0.19
MC01,2020,7,Milagra Creek,{73842A22-602F-49E8-AC44-6D1970E0432C},1,Clear,0,NA,NA,NA,0.26,NA,Pond,5,90,5,NA,"Typha,Schoenoplectus",NA,NA,FALSE,NA,TRUE,2,NA,NA,1,FALSE,4184266.885,550552.4457,65,37.80438605,-122.4257388,13,NA,NA,NA,NA,NA,2020-01-07,2019-10-01,98,FALSE,1,58.2676,143.5354,16.666666666666664,70.83333333333334,12.5,0,lentic,seasonal,TRUE,TRUE,8.75,53.33333333333333,37.91666666666667,NA
MC01,2020,7,Milagra Creek,{28C43567-F9D0-4958-9E7A-2757CEF9B851},12,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,0,FALSE,2,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,2019-12-22,2019-10-01,82,FALSE,1,58.2676,143.5354,16.666666666666664,70.83333333333334,12.5,0,lentic,seasonal,FALSE,TRUE,12.5,16.666666666666664,70.83333333333334,NA
MC01,2020,7,Milagra Creek,{6F64D8A9-5ABD-4B73-90D5-333A04456FED},2,Overcast,1,10.3,12.5,0,NA,0.24,Pond,5,90,5,Stuckenia-Ruppia,"Schoenoplectus,Typha,Eleocharis",NA,NA,FALSE,0.8,TRUE,2,NA,NA,1,FALSE,4184253.566,550544.5126,65,37.80426645,-122.4258298,10,NA,NA,NA,NA,NA,2020-02-13,2019-10-01,135,FALSE,1,58.2676,143.5354,16.666666666666664,70.83333333333334,12.5,0,lentic,seasonal,TRUE,TRUE,8.75,53.33333333333333,37.91666666666667,0.15
MC01,2021,7,Milagra Creek,{8FD450E7-05D8-4BCF-8EF7-7D183B177844},3,Clear,1,29.7,NA,NA,0,0,Pond,NA,NA,NA,NA,NA,NA,TRUE,TRUE,0,TRUE,2,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,2021-03-31,2020-10-01,181,FALSE,1,34.239200000000004,62.103,14.444444444444445,72.22222222222223,13.333333333333332,0,lentic,seasonal,FALSE,TRUE,13.333333333333332,14.444444444444445,72.22222222222223,NA
MC01,2021,7,Milagra Creek,{E2FABEC5-AD15-43A3-A483-6695D1797C67},1,Rain,3,NA,NA,NA,0,0,Pond,NA,NA,NA,NA,NA,NA,TRUE,TRUE,0.12,TRUE,2,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,2021-01-22,2020-10-01,113,FALSE,1,34.239200000000004,62.103,14.444444444444445,72.22222222222223,13.333333333333332,0,lentic,seasonal,FALSE,TRUE,13.333333333333332,14.444444444444445,72.22222222222223,NA
MC01,2021,7,Milagra Creek,{EC88FDF8-2C01-4AB0-8A3C-31AC9F4C6941},1,Partial Cloud,2,NA,NA,NA,0,0,Pond,NA,NA,NA,NA,NA,NA,TRUE,TRUE,0.18,TRUE,2,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,2021-01-11,2020-10-01,102,FALSE,1,34.239200000000004,62.103,14.444444444444445,72.22222222222223,13.333333333333332,0,lentic,seasonal,FALSE,TRUE,13.333333333333332,14.444444444444445,72.22222222222223,NA
MC01,2021,7,Milagra Creek,{910DE56D-DE63-424B-9B7B-29F1C4818494},12,NA,NA,NA,NA,NA,0,0,Pond,NA,NA,NA,NA,NA,NA,no water.  No egg masses.,TRUE,0.18,TRUE,2,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,2020-12-17,2020-10-01,77,FALSE,1,34.239200000000004,62.103,14.444444444444445,72.22222222222223,13.333333333333332,0,lentic,seasonal,FALSE,TRUE,13.333333333333332,14.444444444444445,72.22222222222223,NA
